serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.444359171,61,0,0.72097865699999997,1920.0,8,0,0,0,0.0,5600.0
0,1.011952191,52,0,0.077170418000000005,2176.0,2,0,0,0,2.0,3158.0
0,0.027580113,40,0,0.37243137799999998,6666.0,5,0,1,0,2.0,8500.0
0,0.16717484699999999,51,0,0.242464343,6800.0,7,0,1,0,1.0,2630.0
0,0.024079173999999998,71,0,0.0053512469999999999,8782.0,9,0,0,0,0.0,3200.0
0,0.99999990000000005,22,0,0.0,820.0,3,0,0,0,0.0,2500.0
0,0.99999990000000005,40,0,0.061936113000000001,4100.0,1,0,0,0,2.0,12916.0
0,0.047967084000000007,41,0,26.0,101.0,2,0,0,0,0.0,101.0
0,0.44578780600000001,54,1,0.25780586700000002,10600.0,19,0,1,0,1.0,8170.0
0,0.23979040800000001,47,0,1881.0,0.0,8,0,1,0,3.0,0.0
0,0.14051765300000002,88,0,1.017423593,3500.0,15,1,2,0,0.0,6541.0
0,0.99999990000000005,30,0,0.046029051000000001,5300.0,2,0,0,0,1.0,2916.0
0,0.148960065,34,0,0.18312867099999999,3745.0,8,0,0,0,0.0,4700.0
0,0.0,50,0,0.260716224,7371.0,8,0,1,0,0.0,9291.0
0,0.052041216000000001,64,0,138.0,0.0,7,0,1,0,0.0,0.0
0,0.62501141199999999,51,0,0.51913065000000003,12100.0,15,0,1,0,1.0,1875.0
1,0.070546736999999998,55,0,0.27681660899999999,2600.0,9,0,0,0,0.0,9600.0
0,0.99999990000000005,65,0,0.98060387900000001,5000.0,6,0,2,0,1.0,3400.0
0,0.0,61,0,0.211181392,4900.0,4,0,1,0,2.0,8946.0
0,0.0,40,0,3274.0,0.0,8,0,2,0,3.0,0.0
0,0.101209877,46,0,0.76886455599999981,4200.0,12,0,2,0,2.0,2500.0
0,0.43001536299999998,65,0,0.56355327,3500.0,10,0,1,0,1.0,4000.0
0,0.010321534,49,0,0.231479397,4440.0,7,0,1,0,0.0,2919.0
0,0.90242830500000004,52,0,0.098931347000000003,6175.0,7,0,0,0,4.0,7667.0
0,0.075080062000000003,45,4,0.31471982999999998,10332.0,10,0,2,1,0.0,7916.0
0,0.11020086900000001,49,0,0.024210980999999999,4625.0,3,0,0,0,1.0,7000.0
0,0.084323251000000002,47,0,0.22784810100000005,6240.0,11,0,0,0,2.0,11608.0
0,0.21270079,48,1,0.54592409600000003,4452.0,14,0,1,0,1.0,10333.0
0,0.12790183199999999,60,0,0.016108891,8007.0,3,0,0,0,0.0,3505.0
0,0.86372073500000002,61,0,0.29088656400000001,7263.0,8,0,1,0,2.0,800.0
0,0.082497249999999994,45,0,0.36698051199999998,4566.0,4,0,1,0,2.0,11700.0
0,0.041034329000000001,40,0,25.5,1.0,9,0,0,0,0.0,101.0
0,0.35112279299999999,31,0,0.29485257399999998,2000.0,5,0,0,0,0.0,4218.0
0,0.14801750399999999,58,0,0.25060827299999999,6575.0,8,0,1,0,1.0,8750.0
0,0.68333045999999997,32,1,0.30745478600000004,6800.0,9,0,1,0,1.0,7500.0
0,0.042459361000000001,54,0,0.58729025299999993,2800.0,11,0,1,0,0.0,7500.0
0,0.28978744100000003,45,0,0.71983062799999997,2833.0,8,0,2,0,1.0,10000.0
0,0.0,46,0,0.54005524900000001,11583.0,11,0,4,0,2.0,5259.0
0,0.465001628,56,0,0.092022985000000002,11833.0,4,0,0,0,1.0,11116.0
0,0.99999990000000005,44,0,0.40785454500000001,6874.0,14,0,2,0,0.0,5000.0
0,0.44557512999999999,41,1,2339.0,0.0,10,0,1,0,1.0,0.0
0,0.073998026999999994,42,0,0.018206338999999998,4448.0,3,0,0,0,0.0,1300.0
0,0.60509953700000008,52,0,0.416217157,5746.0,9,0,1,0,0.0,6743.0
0,0.80622503400000001,47,0,0.50538090000000002,11800.0,16,0,2,0,2.0,7416.0
0,0.012791106999999999,47,0,0.24655586199999999,11250.0,12,0,3,0,2.0,8000.0
0,0.027762241,48,0,0.25012149700000003,6172.0,7,0,1,0,1.0,12657.0
0,0.020907629,66,0,0.42028380599999998,2395.0,16,0,0,0,0.0,17334.0
0,0.033483945000000001,43,0,0.39383950899999998,8797.0,10,1,2,0,0.0,7500.0
0,0.009256729,71,1,0.095436767000000006,7669.0,13,0,1,0,0.0,10125.0
0,0.99999990000000005,59,0,0.22428193099999999,4908.0,3,0,1,0,1.0,5100.0
0,0.064372126000000002,84,0,43.0,0.0,4,0,0,0,0.0,0.0
0,0.131201764,46,0,2843.0,0.0,11,0,1,0,0.0,0.0
0,0.020449489000000001,53,0,0.26903390900000002,3125.0,7,0,1,0,0.0,4166.0
0,0.11694686,80,2,0.22397365,8500.0,15,0,1,0,0.0,4300.0
1,0.86889460200000002,32,3,0.35968742799999998,4350.0,8,1,0,2,0.0,6400.0
0,0.41718641699999998,42,0,0.45443291099999999,10500.0,15,0,1,0,2.0,3200.0
0,0.017683838,74,0,0.19017996000000001,4500.0,12,0,1,0,0.0,6375.0
0,0.0099249079999999996,72,0,0.203945615,3750.0,11,0,1,0,0.0,5833.0
0,0.13014682599999999,85,0,0.048156148000000003,12500.0,8,0,0,0,1.0,450.0
0,0.078138437000000005,48,0,0.38475099200000001,6806.0,9,0,2,0,4.0,20000.0
0,0.49684663899999998,50,0,2605.0,0.0,12,0,2,0,2.0,0.0
0,0.0030342730000000001,60,0,3252.0,0.0,5,0,3,0,0.0,0.0
0,0.15615342699999998,86,0,0.140299059,5416.0,3,0,1,0,0.0,5500.0
0,0.47602101299999999,47,1,0.23582333699999999,3667.0,4,0,1,0,0.0,8900.0
0,0.026678741999999998,71,0,2161.0,0.0,7,0,1,0,0.0,0.0
0,0.99999990000000005,31,0,0.081331647999999993,4745.0,2,0,0,0,2.0,2916.0
0,0.071309562999999992,76,0,333.0,0.0,3,0,1,0,0.0,0.0
0,0.99999990000000005,36,0,192.0,0.0,4,0,0,0,0.0,0.0
1,0.0,51,4,0.44813195500000003,5031.0,5,0,1,1,0.0,11573.0
0,0.47422430999999998,36,0,0.17034877199999998,8916.0,11,0,0,0,3.0,8747.0
0,0.12988118900000001,58,0,0.39492101600000001,5000.0,14,0,1,0,2.0,16750.0
0,0.017636803999999999,43,0,0.59228154399999999,5000.0,11,0,1,0,2.0,2833.0
0,0.35670565399999998,58,0,0.71995926700000001,2945.0,12,0,1,0,2.0,1250.0
0,0.052493469000000001,46,1,0.17077735399999999,14960.0,11,0,2,0,3.0,4070.0
0,0.0032954640000000001,71,0,0.002159827,4166.0,4,0,0,0,0.0,9467.0
0,0.60956902000000002,50,1,0.45065895200000011,9332.0,21,0,3,0,4.0,12950.0
0,0.52411290700000002,25,0,0.141840366,5900.0,5,0,0,0,1.0,1500.0
0,0.99999990000000005,28,0,0.0,2200.0,0,0,0,0,0.0,2325.0
0,0.39812877899999999,54,0,3008.0,0.0,7,0,2,0,2.0,0.0
0,0.14148298100000001,63,0,3445.0,0.0,7,0,3,0,0.0,0.0
0,0.056375583,72,0,0.17101675100000002,7700.0,6,0,1,0,0.0,2672.0
0,0.013011984000000001,58,0,1730.0,0.0,25,0,4,0,0.0,0.0
0,0.079528030999999999,90,0,290.0,1.0,4,0,0,0,0.0,1.0
0,0.99999990000000005,46,1,0.52282277899999996,6900.0,8,0,3,0,1.0,5750.0
0,0.003883699,43,0,0.0047047749999999996,4250.0,18,0,0,0,0.0,8000.0
0,0.23912883600000001,59,1,0.31474280600000004,9000.0,9,0,2,0,0.0,2584.0
0,0.16497941900000002,64,0,0.60418619200000001,3200.0,14,0,2,0,0.0,7050.0
0,0.010887585999999999,45,0,0.270670776,15250.0,11,0,2,0,1.0,5160.0
0,0.99999990000000005,44,0,474.0,1.0,1,1,0,0,0.0,1.0
0,0.036777349000000001,51,0,0.38309090899999998,5499.0,6,0,2,0,2.0,4000.0
0,0.01552869,61,0,0.21903746199999999,7500.0,5,0,1,0,0.0,12750.0
0,0.033391335000000001,57,0,0.31623931599999999,6083.0,6,0,2,0,0.0,4000.0
0,0.040521380000000003,58,0,0.52023888500000004,4520.0,14,0,2,0,0.0,5800.0
0,0.02829717,78,0,1.143415906,2300.0,8,0,4,0,0.0,554.0
1,0.43706073899999998,32,0,0.56823195700000007,3172.0,7,0,0,0,1.0,5000.0
0,0.54764597299999995,44,0,0.30311483,2150.0,8,0,0,0,3.0,5666.0
0,0.0,54,0,0.368652539,2500.0,5,0,1,0,1.0,6000.0
0,0.0047996159999999996,28,0,1.0,2700.0,3,0,0,0,0.0,2700.0
0,0.93652965600000004,32,0,883.0,0.0,6,0,0,1,2.0,0.0
0,0.013606816000000001,83,0,2162.0,0.0,12,1,2,0,0.0,0.0
0,0.068378834999999999,61,0,0.27052617299999998,7392.0,8,0,2,0,0.0,9000.0
0,0.065711157000000006,40,0,0.301282834,8184.0,6,0,1,0,0.0,4100.0
0,0.186335532,63,0,0.53309599200000002,7583.0,13,0,2,0,1.0,10500.0
0,0.29741295499999998,63,0,0.31013551700000003,7083.0,19,0,1,0,0.0,5650.0
0,0.210533525,60,0,3.2457542460000002,1000.0,12,0,2,0,2.0,1079.0
0,0.038433184000000002,57,0,0.47428571400000002,4899.0,12,0,1,0,2.0,11418.0
1,4.2370153620000002,33,0,4.0499800080000004,2500.0,20,0,7,0,1.0,2500.0
0,0.49025842700000011,49,0,0.40383990400000003,40000.0,24,0,6,0,4.0,7600.0
0,0.089130124000000005,66,1,0.0047815690000000003,4600.0,8,0,0,0,0.0,25000.0
0,0.046589945999999993,43,0,0.41491286500000002,10500.0,9,0,1,0,0.0,10833.0
0,0.13392663699999999,52,0,0.51955742599999999,12833.0,19,0,3,0,2.0,3000.0
0,0.15855337999999999,67,0,0.11228197700000001,2751.0,7,0,0,0,0.0,13893.0
1,1.0439121760000001,49,0,0.23399403599999999,5700.0,5,3,0,2,5.0,10000.0
0,0.040356320000000001,37,0,1831.0,0.0,5,0,1,0,0.0,0.0
0,0.0060637340000000003,40,0,0.53638688700000003,4300.0,9,0,0,0,0.0,7000.0
0,0.012365002,59,0,0.01037037,2024.0,5,0,0,0,0.0,9583.0
0,0.040702196000000003,78,0,0.0020208399999999999,15834.0,7,0,0,0,0.0,3000.0
0,0.010099365000000001,74,0,0.197873725,4608.0,11,0,1,0,0.0,3747.0
0,0.53052833300000002,61,0,0.60117485299999995,8000.0,20,0,1,0,0.0,4444.0
0,0.53074351799999997,39,0,0.16889658900000001,31166.0,22,0,2,0,4.0,8208.0
0,0.965851707,41,0,0.45501451100000001,3100.0,3,0,0,0,0.0,5747.0
0,0.034413793999999998,54,0,0.23005788999999999,13300.0,20,0,2,0,1.0,3224.0
0,0.32538316499999997,30,0,0.265013322,9757.0,6,0,2,0,3.0,8000.0
0,0.021260919999999999,72,0,0.0027226759999999998,2570.0,3,0,0,0,0.0,10000.0
0,0.00218447,51,0,0.049658389999999997,6000.0,15,0,0,0,2.0,5857.0
0,0.43892726900000001,56,0,0.39794501500000001,3600.0,9,0,2,0,0.0,6000.0
0,0.99999990000000005,61,0,0.0069078350000000002,5500.0,0,0,0,0,1.0,4957.0
0,0.25387631300000002,70,0,0.33326701199999997,5025.0,9,0,2,0,1.0,7916.0
0,0.9698706840000002,66,1,0.98626755099999996,6480.0,10,0,2,0,0.0,6000.0
0,0.087867265,53,0,0.66286215999999998,3416.0,12,0,1,0,0.0,4085.0
0,0.0,47,0,0.34343668100000002,12965.0,4,0,1,0,0.0,6300.0
0,0.0,84,2,5.0,375.0,4,1,0,1,0.0,375.0
0,0.068267792999999993,72,0,0.31235431200000002,7292.0,11,0,2,0,0.0,4000.0
1,0.99999990000000005,29,4,0.403623868,3200.0,4,1,1,1,0.0,2437.0
0,0.047686194000000001,61,0,906.0,0.0,5,0,1,0,0.0,0.0
0,0.046363502000000001,33,0,0.16127098300000001,1667.0,4,0,0,0,0.0,2583.0
0,0.26496214800000001,40,0,0.47905282300000002,1646.0,4,0,0,0,1.0,2884.0
0,0.24150070400000001,52,0,0.45437018000000001,10891.0,12,0,3,0,2.0,3983.0
0,0.074114322999999982,63,0,455.0,2.0,2,0,1,0,0.0,2.0
1,1.4023144999999999,46,2,0.27795723700000002,6500.0,8,2,0,0,1.0,4700.0
0,0.013990673,23,0,0.0,898.0,2,0,0,0,0.0,201.0
0,0.66746650699999999,31,0,0.48022049300000003,3083.0,5,0,0,0,1.0,6200.0
0,0.99999990000000005,36,0,0.13581069800000001,6000.0,2,0,0,0,2.0,3500.0
0,0.63829144999999998,36,0,0.36628714200000001,3600.0,6,0,0,0,3.0,6000.0
0,0.211451588,54,0,0.53806422600000003,4452.0,15,0,2,0,5.0,4801.0
1,1.015196961,47,2,0.52258189600000005,5158.0,6,0,1,0,2.0,7000.0
0,0.117637647,38,0,0.126430397,9000.0,7,0,0,0,3.0,8334.0
0,0.283635152,61,0,0.261813874,7596.0,11,0,1,0,0.0,8100.0
0,0.36644942700000011,55,0,0.46491059400000001,5200.0,17,0,1,0,0.0,6217.0
0,0.068514113000000001,53,0,0.51974629000000006,8355.0,11,0,1,0,0.0,8600.0
0,0.49426899200000002,55,0,0.371036847,2333.0,4,0,0,0,3.0,3750.0
0,0.040650407,60,0,0.264460784,4079.0,13,0,1,0,0.0,14583.0
0,0.251637418,58,0,2461.0,0.0,5,0,2,0,0.0,0.0
0,0.080782983000000003,60,0,0.072157930999999981,5875.0,9,0,0,0,0.0,11210.0
0,0.20060509700000001,40,0,339.0,1.0,6,0,0,0,2.0,1.0
0,0.091927793999999993,67,0,0.020294518000000001,8080.0,9,0,0,0,0.0,3926.0
0,0.75910454500000002,84,0,0.14083398899999999,5083.0,6,0,0,0,0.0,18500.0
0,0.025861177000000003,78,0,0.002856871,10500.0,4,0,0,0,0.0,15000.0
0,0.0,47,0,1.1055859219999999,7500.0,9,0,2,0,4.0,988.0
0,0.073574092999999993,52,0,0.31852386399999999,9700.0,6,0,3,0,1.0,5100.0
1,1.0103693459999998,56,0,0.4801550670000001,5416.0,10,0,1,1,2.0,14588.0
0,0.23351140400000001,63,0,2273.0,0.0,14,0,3,0,0.0,0.0
0,0.034506841000000003,58,0,0.38440014,2858.0,5,0,0,0,0.0,5166.0
1,0.0,44,0,0.59043737699999999,23800.0,16,0,8,0,2.0,5000.0
1,0.44696807399999999,49,0,202.0,0.0,3,0,0,0,0.0,0.0
0,0.034404799999999999,81,0,0.014394242,2500.0,6,0,0,0,0.0,5166.0
0,0.0,50,0,0.0,6400.0,3,0,0,0,0.0,6400.0
0,0.047380971000000001,87,0,0.23704563000000001,2585.0,7,0,1,0,0.0,5000.0
0,0.99999990000000005,50,0,0.097890615,15833.0,2,0,1,0,0.0,6000.0
0,0.30812574600000003,48,0,3978.0,0.0,13,0,4,0,3.0,0.0
0,0.239645687,35,0,0.093622794999999995,2210.0,3,0,0,0,1.0,7500.0
0,0.85534136999999999,36,0,0.8222651529999998,4140.0,8,0,1,0,0.0,2000.0
0,0.0,58,0,0.288855572,2000.0,8,0,0,0,0.0,8616.0
1,2.2795031059999999,28,1,0.37099358999999998,1247.0,2,1,0,1,2.0,5250.0
0,0.374048404,31,0,0.305243875,4366.0,3,0,1,0,2.0,8687.0
0,0.049996377000000002,69,0,0.63667820100000005,2600.0,10,0,1,0,0.0,4400.0
0,0.016919164,46,0,2.055972014,2000.0,8,0,2,0,2.0,2083.0
0,0.019400616999999998,93,0,0.0053989199999999998,3333.0,4,0,0,0,0.0,3150.0
0,0.669262001,74,0,0.79755671900000003,4583.0,31,0,1,0,0.0,2000.0
0,0.038423466000000003,34,0,970.0,0.0,9,0,1,0,0.0,0.0
0,0.064528565999999996,66,0,0.20436343600000001,3620.0,7,0,1,0,0.0,11116.0
0,0.79975392199999995,82,0,0.54822588700000008,2000.0,7,0,1,0,0.0,4830.0
0,0.0,91,0,0.078730316999999994,4000.0,7,0,0,0,0.0,10500.0
0,0.004353549,58,0,0.33324045699999999,10766.0,13,0,2,0,1.0,9096.0
0,0.108005897,39,0,1361.5,1.0,6,0,2,0,5.0,1.0
0,0.59464782000000005,38,0,0.74791782299999998,1800.0,9,0,0,0,2.0,3260.0
0,0.029354426999999999,56,0,0.35870403700000003,11666.0,8,0,1,0,3.0,5833.0
0,0.036444774999999999,59,0,0.044148272000000002,2400.0,6,0,0,0,1.0,517.0
0,0.56625529200000002,59,2,0.35170469100000001,3900.0,5,0,0,1,0.0,4500.0
0,0.57726969299999997,39,1,0.65344385199999999,5066.0,13,0,1,0,2.0,6171.0
0,0.99999990000000005,25,0,0.19321329600000001,1443.0,6,0,0,0,0.0,7908.0
0,0.047834527000000002,58,0,0.37391690700000002,4500.0,11,0,1,0,1.0,6000.0
0,0.017094424,36,0,0.28467153300000003,10000.0,8,0,2,0,2.0,8333.0
0,0.098386348999999998,38,0,0.66586682699999999,5000.0,9,0,2,0,0.0,4400.0
0,0.222686784,60,0,0.129148341,2500.0,6,0,1,0,0.0,10377.0
0,0.82084670299999984,33,0,0.057924433999999997,14000.0,10,0,0,0,2.0,4912.0
0,0.99999990000000005,31,2,0.53172765200000005,4317.0,4,3,1,1,3.0,5900.0
0,0.062831238999999997,63,0,0.22159680000000001,6750.0,10,0,1,0,0.0,4750.0
0,0.16737258399999999,47,0,226.0,1.0,10,0,0,0,0.0,1.0
0,0.176278295,55,0,0.25467453299999998,10000.0,7,0,2,0,5.0,6000.0
0,0.59573404399999996,47,0,0.17491563600000001,5333.0,5,0,0,0,0.0,10000.0
0,0.116108907,38,0,0.23576941600000001,8291.0,18,0,1,0,1.0,8326.0
0,0.0,37,0,1601.0,0.0,3,0,1,0,0.0,0.0
0,0.00066663699999999998,47,0,0.11798689,9000.0,4,0,1,0,2.0,8500.0
0,0.99999990000000005,24,1,0.24948311500000001,1450.0,1,0,0,0,0.0,800.0
0,0.245838889,39,0,622.0,1.0,5,0,2,0,2.0,1.0
0,0.155333622,69,0,4224.0,0.0,13,0,4,0,0.0,0.0
0,0.360377053,35,0,0.415234979,11000.0,7,0,2,0,3.0,7000.0
0,0.054204594000000002,53,1,0.64004799400000001,7500.0,13,0,3,0,2.0,7007.0
0,0.053012374000000001,55,0,4062.0,0.0,20,0,3,0,0.0,0.0
0,0.0036922130000000002,78,0,0.027425959,10500.0,10,0,1,0,0.0,2400.0
0,0.76488751700000002,37,2,244.5,1.0,8,0,0,0,0.0,1.0
0,0.024970715000000001,79,0,25.0,0.0,7,0,0,0,0.0,0.0
0,0.562427342,35,0,0.138476921,6000.0,5,0,0,0,2.0,9583.0
0,0.100480524,47,0,0.40714571399999999,7500.0,12,0,1,0,1.0,10433.0
0,0.19252477700000001,39,0,0.38709378799999999,10800.0,11,0,2,0,2.0,3000.0
0,0.32895888000000001,49,1,0.159198441,7185.0,6,1,1,0,1.0,9500.0
0,0.046628165999999999,52,0,1055.0,0.0,11,0,1,0,0.0,0.0
0,0.013290803,53,0,0.033632287000000004,445.0,12,1,0,0,0.0,67000.0
0,0.99999990000000005,29,0,0.13977204599999998,5000.0,5,0,0,0,0.0,5000.0
0,0.99999990000000005,66,3,0.47791035100000001,3100.0,6,0,1,0,1.0,7952.0
0,0.40601947500000002,43,0,0.46159275399999999,8500.0,9,0,2,0,3.0,7523.0
0,0.38190471999999998,59,0,0.50327947500000003,6250.0,9,0,1,0,2.0,8333.0
1,0.91924624499999996,61,5,1.032653061,6124.0,16,0,8,5,0.0,3500.0
0,0.0,35,0,0.10765090300000001,2600.0,9,0,0,0,3.0,3333.0
1,0.99999990000000005,44,0,0.055459429999999997,10980.0,0,0,0,0,3.0,3000.0
0,0.017454228000000002,63,0,0.14874174000000001,7112.0,9,0,1,0,0.0,18356.0
0,0.50817056199999999,39,0,0.80214123900000001,4856.0,6,0,2,0,0.0,3935.0
0,0.0,82,0,0.00037474200000000001,5336.0,3,0,0,0,0.0,4000.0
0,0.018434032999999999,44,0,0.20918326500000001,12500.0,6,0,1,0,2.0,10833.0
0,0.097415797999999998,67,0,0.244045869,3400.0,17,0,0,0,0.0,5405.0
1,0.162091545,99,1,150.0,0.0,2,0,0,0,0.0,0.0
0,0.013411011,38,0,0.241404535,4100.0,11,0,0,0,2.0,9280.0
0,0.95125152300000004,43,0,0.40728042800000003,9916.0,9,0,1,0,4.0,5253.0
0,0.0,37,1,769.0,0.0,18,1,0,0,0.0,0.0
0,1563.0,67,0,0.270837891,4570.0,8,0,0,0,0.0,10135.0
0,0.00049295100000000004,63,0,1408.0,0.0,5,0,2,0,0.0,0.0
0,0.0,41,0,0.37660960500000001,6600.0,8,0,2,0,1.0,2500.0
0,0.99999990000000005,64,0,0.026571955000000001,3800.0,1,0,0,0,0.0,5682.0
0,0.021822232,74,0,0.004999,5000.0,5,0,0,0,0.0,800.0
0,0.0089372119999999999,61,0,0.0042999140000000002,50000.0,4,0,1,0,0.0,3913.0
0,0.418958104,57,0,4007.0,0.0,4,0,2,0,0.0,0.0
1,0.74530988499999984,31,0,0.64121304700000004,9166.0,16,0,2,0,1.0,4097.0
0,0.33255556600000002,47,0,0.30518965199999998,6300.0,8,0,0,1,2.0,8500.0
0,0.49742777999999999,50,0,0.37595199600000001,8665.0,8,0,1,0,2.0,6730.0
0,0.113350932,27,0,0.014996251,4000.0,4,0,0,0,0.0,2767.0
1,1.3832335330000001,33,1,0.194368756,1100.0,6,0,0,2,2.0,4151.0
1,0.99948458900000003,48,0,0.72165219700000005,3800.0,16,0,2,0,1.0,7474.0
0,0.010855507,51,0,0.23215122599999999,6400.0,9,0,1,0,3.0,5078.0
0,0.93985518000000001,31,1,0.218539073,6666.0,6,0,0,0,0.0,4000.0
0,0.61392499,77,0,6183.0,0.0,13,0,2,0,0.0,0.0
0,0.196836293,34,0,0.238283775,12375.0,8,0,3,0,2.0,7750.0
0,0.10088608,57,0,0.33692029299999998,10500.0,13,0,1,0,1.0,8038.0
0,0.0,89,0,0.019196161,5000.0,17,0,0,0,0.0,2500.0
0,0.163941909,57,1,4106.0,0.0,12,0,3,0,0.0,0.0
0,0.025005016000000001,76,0,0.33515531300000001,7500.0,9,0,2,0,1.0,15963.0
0,0.016107327000000001,35,0,0.0046798550000000001,4700.0,5,0,0,0,0.0,3100.0
1,0.036928693999999998,93,0,0.0037278659999999998,13948.0,15,0,0,0,0.0,3500.0
0,0.062945712000000001,65,0,0.121428571,5459.0,4,0,1,0,0.0,13555.0
0,0.39600011600000001,43,0,2979.0,1.0,9,0,2,0,4.0,1.0
0,0.0,25,0,0.0,1280.0,1,0,0,0,1.0,1500.0
0,0.23087606199999999,49,0,0.283428876,7500.0,3,0,1,0,5.0,9950.0
0,0.036863106,42,0,1448.0,0.0,9,0,1,0,0.0,0.0
0,0.017571745999999999,82,0,0.104579084,5000.0,8,0,0,0,0.0,3500.0
0,0.031229745999999999,63,0,1137.0,0.0,17,0,1,0,0.0,0.0
0,0.049495049999999999,51,0,0.43259618300000002,3300.0,13,0,1,0,1.0,6627.0
0,1.295681063,59,0,0.016661113000000002,3000.0,1,0,0,0,0.0,2499.0
0,0.53866111700000008,66,0,0.45436858899999999,5653.0,11,0,1,0,0.0,17500.0
0,0.034931005000000001,49,0,0.29223744299999999,1532.0,3,0,0,0,1.0,5625.0
0,0.94407929400000001,51,0,0.371457906,4869.0,13,0,0,0,1.0,13700.0
0,0.31367494800000001,43,0,0.20787921200000001,10000.0,9,0,0,0,3.0,10366.0
0,0.0,68,0,0.26431557900000002,5500.0,5,0,1,0,0.0,8243.0
0,0.39585306799999997,25,0,0.24471710999999999,4400.0,8,0,0,0,0.0,2400.0
0,0.28580356899999998,39,0,0.68438593599999997,6000.0,9,0,3,0,2.0,5000.0
0,0.130386961,53,0,0.56503624699999999,12000.0,12,0,5,0,1.0,1688.0
0,0.36629015700000001,51,0,0.13793823,9583.0,8,0,0,1,2.0,8750.0
0,0.0,50,0,0.51942241200000006,4916.0,10,0,3,0,1.0,4434.0
0,0.019999573999999999,46,0,0.157256537,7916.0,6,0,1,0,0.0,2500.0
0,0.93882646700000005,57,0,0.061221350999999986,6500.0,3,0,0,0,0.0,5813.0
0,0.09910948,63,0,0.198818357,7277.0,11,0,2,0,1.0,14000.0
0,0.55009997799999999,44,0,3236.0,0.0,5,0,4,0,0.0,0.0
0,0.62237762200000002,64,0,18.0,0.0,2,0,0,0,0.0,0.0
0,0.236105864,51,0,0.3656034620000001,6238.0,11,0,2,0,0.0,7013.0
0,0.044053384000000001,73,0,0.0064440540000000003,5120.0,4,0,0,0,0.0,1700.0
0,0.99999990000000005,31,0,0.041016753000000003,1730.0,2,0,0,0,2.0,1916.0
0,0.010024406,49,0,0.33039258900000001,6800.0,12,0,1,0,0.0,11285.0
0,0.178314639,55,0,0.228917025,8845.0,7,0,2,0,0.0,9116.0
0,0.98685065699999996,47,0,0.211311745,6700.0,7,0,0,0,0.0,6478.0
0,0.0,45,0,4145.0,0.0,5,0,2,0,0.0,0.0
0,0.20067844600000001,62,0,0.362071792,6100.0,9,0,3,0,0.0,15500.0
0,0.019463590999999999,77,0,0.0039920160000000001,4007.0,2,0,0,0,0.0,3334.0
0,0.047737672000000002,79,0,0.020865936000000002,3833.0,4,0,0,0,0.0,1200.0
0,0.003788741,55,0,3271.0,0.0,9,0,2,0,0.0,0.0
0,0.40226035999999998,42,0,0.47445326100000002,10333.0,9,0,2,0,1.0,11098.0
0,0.52558828200000007,66,0,1.4885421750000001,2050.0,13,0,1,0,0.0,4583.0
0,0.023598785000000001,50,0,1626.0,1.0,7,0,1,0,0.0,1.0
0,0.16248375199999998,30,0,0.40852870600000002,5416.0,10,0,1,0,1.0,3000.0
0,0.0064915480000000006,38,0,0.0024995830000000001,6000.0,14,0,0,0,0.0,2800.0
0,0.25560850099999999,48,0,0.52144912399999999,7645.0,9,0,2,0,3.0,5142.0
0,0.00075323699999999981,69,0,0.23501406599999999,4620.0,12,0,1,0,0.0,10500.0
0,0.18248604199999999,53,0,0.21797275299999999,8000.0,8,0,1,0,2.0,9668.0
1,0.87995232999999984,31,0,1.009553433,4500.0,13,0,1,0,2.0,3970.0
0,0.15822170499999999,47,1,3938.0,0.0,7,2,2,0,0.0,0.0
0,0.041037298999999999,55,0,0.42478191199999998,5616.0,21,0,1,0,1.0,12900.0
0,0.036294503999999998,66,0,1287.0,1.0,13,0,0,0,0.0,1.0
0,0.16119159399999999,41,0,0.35877261999999999,5083.0,7,0,1,0,2.0,9201.0
0,0.087856264000000003,39,0,0.25474963499999997,13000.0,7,0,1,0,0.0,5833.0
0,0.11542991800000001,55,0,0.099174136999999996,14166.0,4,1,1,0,0.0,9950.0
0,0.50761534100000005,48,0,0.30567481800000001,10713.0,11,0,1,0,1.0,8333.0
0,0.051427102000000002,70,0,2076.0,0.0,7,0,2,0,0.0,0.0
0,0.0029059210000000001,89,0,3.0,0.0,6,0,0,0,0.0,0.0
0,0.01298566,71,0,2365.0,0.0,9,0,1,0,0.0,0.0
0,0.100290831,55,0,0.70923505499999995,4666.0,23,0,2,0,1.0,6334.0
0,0.014981803,66,0,199.0,1.0,6,0,0,0,0.0,1.0
0,0.0,53,0,0.23525606499999999,9274.0,8,0,2,0,2.0,6400.0
0,0.99999990000000005,83,0,0.0,0.0,1,0,0,0,0.0,0.0
0,0.043131896000000003,72,1,0.37535915399999997,8700.0,4,0,2,0,1.0,11085.0
0,0.185032952,58,0,0.85651612899999996,7749.0,31,0,4,0,0.0,4000.0
0,0.052713970999999998,44,0,0.61461051099999997,2682.0,12,0,1,0,2.0,10505.0
0,0.29064069100000001,54,0,0.324401198,13359.0,10,0,1,0,3.0,9079.0
1,0.022947476000000001,67,0,0.65005074299999999,16750.0,12,0,5,0,0.0,2000.0
